speed,reward
-9.194401,1.4
18.42138,1.4
34.612194,1.4
98.21117,1.4
49.908787,1.4
134.92424,1.4
93.03233,1.4
31.702698,1.4
116.74839,-0.2
56.57136,1.4
32.892864,0
94.164055,1.4
-7.0662956,0.6
155.94998,1.4
14.599923,0.6
23.831387,-0.2
56.194473,1.4
124.833496,1.4
14.979191,0.6
83.83451,-0.2
40.12916,0.6
40.38883,1.4
31.107128,1.4
112.72164,1.4
22.466923,1.4
-10.565694,1.4
59.873466,-1
95.56613,1.4
93.46829,0.6
134.0884,1.4
62.355198,1.4
12.864378,1.4
68.57459,1.4
-4.409972,1.4
18.091692,1.4
77.058846,1.4
24.79335,1.4
99.73219,1.4
68.716034,0.6
10.189724,0.6
65.68362,1.4
87.28743,1.4
125.13938,1.4
108.35496,1.4
124.913925,0.6
18.52741,0.6
64.23106,1.4
124.21817,1.4
52.349705,0.6
18.078619,0.6
50.391357,0.6
25.945055,1.4
46.85699,0.6
92.90939,1.4
30.138264,0.6
115.20365,-0.2
110.86644,0
-7.1268053,1.4
9.400026,1.4
0.9246686,1.4
46.408447,1.4
-1.8546911,1.4
34.29253,1.4
70.80958,1.4
5.143619,1.4
114.525406,1.4
90.160095,1.4
121.55009,1.4
42.194374,0.6
35.036816,0.6
102.5039,1.4
-0.7489338,1.4
131.16278,-0.2
-7.455881,-0.2
142.00871,0.6
75.908295,1.4
137.67932,0.6
0.36916247,1.4
111.22343,-0.2
55.651215,1.4
38.060593,-0.2
64.0011,0
40.542114,1.4
40.53967,1.4
123.71774,1.4
32.93814,0.6
91.67924,1.4
64.4608,1.4
132.19601,1.4
109.19619,1.4
40.395306,1.4
128.0817,0
126.75835,1.4
50.75739,0
23.411882,-0.2
13.407546,0.6
88.38347,0.6
18.274817,1.4
50.519478,1.4
113.20794,0.6
96.94965,0.6
-7.555639,1.4
51.372955,1.4
6.308676,1.4
142.82741,1.4
128.9917,0.6
90.898636,1.4
109.52481,1.4
104.00352,1.4
38.168224,1.4
99.59602,1.4
-11.500025,1.4
105.57621,0.6
38.540688,0.6
152.91618,1.4
18.459934,0.6
31.856085,1.4
19.394669,1.4
73.76434,1.4
123.904076,0.6
38.561623,1.4
64.957634,-1
82.9652,1.4
135.63371,1.4
89.641525,0.6
53.552807,0.6
50.690998,0.6
13.169236,0.6
38.2839,1.4
65.06371,1.4
7.1666827,0.6
115.723625,1.4
124.790855,1.4
-3.5824993,1.4
53.193516,1.4
113.113625,-0.2
84.81799,1.4
108.3731,1.4
37.079033,1.4
30.144083,1.4
73.9248,1.4
46.61429,1.4
134.37537,0
0.117631316,0.6
137.0536,1.4
59.793133,1.4
114.009834,1.4
-10.527721,0.6
118.40832,1.4
59.230812,1.4
146.9392,-1.8
107.228836,0.6
46.964607,1.4
112.696236,-1.8
69.401855,1.4
26.822247,0.6
57.379883,1.4
15.854976,1.4
3.5023556,1.4
51.626667,1.4
72.13119,1.4
129.14273,1.4
49.128998,0.6
117.539986,1.4
51.280178,1.4
100.234665,0.6
28.38102,0.6
48.26953,1.4
72.451935,1.4
41.33086,0.6
144.89914,1.4
55.057343,1.4
67.944374,0.6
33.059246,0.6
25.034195,1.4
25.447224,0.6
-0.08499894,1.4
34.702198,1.4
77.17453,1.4
49.28456,1.4
85.974625,1.4
14.821965,1.4
46.61491,1.4
10.826668,1.4
85.90484,1.4
24.223885,1.4
9.139386,0.6
117.38013,0.6
38.382572,1.4
10.9037075,1.4
-5.283703,0.6
44.168446,1.4
94.354965,0.6
48.105877,1.4
131.16826,1.4
116.87936,0.6
24.774477,1.4
157.04256,0.6
51.620636,1.4
124.773254,0.6
53.53211,1.4
82.61611,-0.2
130.46498,1.4
79.78448,0.6
89.00178,1.4
143.63017,1.4
126.58747,-1.8
117.86559,1.4
37.401314,1.4
74.33632,1.4
21.573418,1.4
104.43446,1.4
121.85482,-0.2
48.21235,1.4
153.58871,1.4
114.52434,1.4
94.01935,1.4
40.550743,1.4
84.05532,-0.2
75.39885,-0.2
119.58802,0.6
91.83633,0.6
95.65828,0.6
44.314644,0.6
77.589615,1.4
58.14013,1.4
109.96005,1.4
63.490337,-1
100.42748,1.4
20.95197,-1
69.68334,1.4
130.74898,0.6
45.717716,1.4
13.202711,-0.2
57.674004,1.4
122.09059,0.6
12.228612,1.4
36.832474,1.4
93.37393,1.4
-9.68618,1.4
43.83241,-0.2
137.29158,0
121.222946,1.4
46.154255,1.4
120.36051,1.4
108.06385,-0.2
4.068308,1.4
74.01251,1.4
35.213875,1.4
84.184456,1.4
68.053505,1.4
98.39732,1.4
-5.964789,-0.2
85.43907,0.6
140.2212,1.4
106.649574,1.4
63.930756,1.4
33.55804,1.4
117.12339,1.4
83.56252,1.4
38.976925,1.4
28.571587,1.4
91.62924,1.4
7.4342155,1.4
7.475073,1.4
127.38767,0.6
34.890594,1.4
21.859676,1.4
110.12224,1.4
126.13368,1.4
126.9916,1.4
-4.471391,1.4
106.23762,1.4
41.62803,1.4
1.0730226,1.4
138.544,1.4
83.84032,1.4
106.459755,0.6
28.13424,-2.6
63.7599,1.4
97.53377,-0.2
85.02035,1.4
110.71586,1.4
0.17433079,1.4
23.037739,0.6
46.81503,1.4
114.71352,-1
19.43007,0.6
106.31835,1.4
61.186497,0.6
51.416977,1.4
76.43536,0.6
85.19558,1.4
-0.7536238,0.6
30.03491,1.4
52.48712,1.4
7.721746,1.4
16.522537,-1
51.417667,-0.2
101.837715,0.6
41.112743,1.4
72.51203,0.6
54.350468,1.4
105.446236,-0.2
10.895287,-1
42.02462,0.6
130.02184,1.4
114.84868,0.6
26.80167,0.6
133.84445,1.4
11.669992,0.6
-0.9784785,1.4
76.46064,0.6
55.194225,1.4
124.118706,-1
25.93915,1.4
37.933178,0.6
57.131298,1.4
83.90602,1.4
-2.484097,0.6
131.697,1.4
103.60104,1.4
106.55989,1.4
55.011906,1.4
-0.41919473,1.4
126.512405,1.4
48.422604,1.4
119.02179,1.4
97.637955,-0.2
70.44705,-0.2
118.01441,0.6
124.60159,1.4
56.96896,1.4
25.963139,1.4
134.80936,1.4
69.01029,1.4
33.362656,1.4
77.81095,-0.2
107.29295,1.4
43.55448,0.6
123.50297,0.6
65.591,1.4
98.615845,-0.2
104.60916,0.6
12.36459,0.6
93.12375,1.4
37.360928,1.4
95.44344,1.4
54.59672,0
12.464205,1.4
12.7485485,0
50.983837,1.4
24.398254,0.6
91.714676,0.6
45.341637,1.4
16.77784,0.6
114.00305,1.4
135.83763,1.4
3.1183195,1.4
79.06752,1.4
130.24547,1.4
130.17593,1.4
80.38295,1.4
60.316822,1.4
10.894566,1.4
51.250473,0.6
-4.937617,0.6
105.999176,1.4
37.079,-1.6
88.96199,0.6
78.98843,0.6
-5.394051,1.4
73.28121,0.6
108.949265,1.4
123.59035,0.6
12.750781,1.4
125.60291,1.4
1.5070767,1.4
-3.2389371,0.6
55.788155,0.6
76.58979,1.4
146.22314,1.4
94.38977,1.4
93.87335,1.4
46.65373,1.4
71.761,1.4
-3.193517,1.4
28.679653,0.6
122.211525,0.6
126.08265,1.4
93.80151,1.4
39.37245,1.4
61.35572,-0.2
58.72127,0.6
98.13347,0.6
55.20522,-1
49.358997,1.4
34.4788,-2.6
-2.6787384,1.4
-2.8577454,1.4
10.46224,0.6
132.87337,-1
133.40779,1.4
24.593513,1.4
43.504593,1.4
-5.546678,1.4
64.79375,0.6
4.431925,-0.2
47.032703,0.6
111.2107,0.6
9.915487,1.4
116.72756,1.4
74.06243,1.4
44.735306,0.6
31.702606,1.4
107.13259,1.4
88.91668,1.4
81.37108,0
62.17597,1.4
117.088615,-0.2
-1.7178705,1.4
117.71378,0.6
78.3012,1.4
27.408884,1.4
71.40863,0.6
79.99779,0.6
85.52563,-0.2
12.350641,1.4
137.04695,0.6
60.670742,1.4
-3.8605864,-1
5.646017,0.6
152.36191,0.6
107.94756,1.4
113.61897,1.4
-8.831111,0.6
28.629707,1.4
77.8094,1.4
69.49196,1.4
45.689503,0.6
45.44235,0.6
-6.29679,1.4
14.934172,0
108.39017,1.4
7.1731033,0.6
102.824936,-2.6
110.3413,-0.2
66.92269,1.4
80.0535,1.4
117.33281,1.4
18.198023,1.4
50.52804,1.4
101.799164,1.4
95.5093,1.4
15.052444,-1
34.993343,1.4
141.14651,0.6
64.54546,0.6
3.4023552,1.4
62.995182,1.4
66.55019,1.4
108.716705,0.6
42.130177,-0.2
130.00792,-0.2
30.854717,1.4
10.958259,0
81.17044,1.4
31.232185,1.4
22.535597,-0.2
68.58967,1.4
25.600878,0.6
126.106606,-1
42.602997,0.6
-8.141185,1.4
122.808266,0.6
-3.4421723,1.4
-1.4936131,-0.2
87.05192,1.4
119.12277,0.6
30.652094,0
69.811714,1.4
32.07322,1.4
37.534904,0.6
123.92865,1.4
22.894596,0.6
72.38398,1.4
6.719315,1.4
106.68734,1.4
22.679934,-0.2
72.940575,1.4
67.20353,0.6
14.576569,0.6
61.077118,1.4
74.51614,1.4
83.74916,1.4
87.3012,1.4
60.190544,1.4
12.97851,1.4
96.65971,0.6
82.94721,1.4
98.54696,0.6
93.617584,1.4
33.254997,0.6
83.66794,1.4
-1.7142036,1.4
116.25617,1.4
113.97894,1.4
27.50808,1.4
19.863503,0
119.33054,0.6
150.17404,1.4
125.47609,1.4
130.44336,0.6
133.07353,1.4
59.032154,1.4
46.80117,1.4
114.52482,1.4
45.15991,0.6
90.52458,-0.2
84.167465,0.6
56.09207,1.4
27.339056,0.6
75.685234,1.4
112.74676,1.4
153.37395,1.4
25.120678,1.4
33.144848,1.4
80.05627,0
75.53169,-1
96.00583,1.4
112.466545,1.4
55.860737,-1
103.931854,0.6
-13.23911,1.4
22.440302,1.4
50.154957,1.4
110.62777,1.4
33.40987,-0.2
67.00663,1.4
124.09167,1.4
-8.927896,0.6
133.70236,1.4
68.82673,-0.2
-0.5282521,1.4
136.38496,0.6
89.14615,1.4
72.96245,0.6
78.40798,1.4
129.45381,0.6
-1.1458844,0.6
119.70634,1.4
34.254383,-1
34.023273,1.4
121.5068,1.4
119.89914,1.4
7.018446,1.4
21.111055,1.4
138.3912,1.4
4.328358,1.4
136.74355,1.4
27.355986,1.4
66.86604,1.4
-10.289581,1.4
72.51944,-0.2
84.27854,-0.2
56.235348,1.4
54.82804,1.4
64.16219,0.6
18.979763,1.4
105.138405,1.4
130.1881,-0.2
87.623276,1.4
41.845516,0.6
122.23308,1.4
58.681236,1.4
111.29462,1.4
7.485922,0.6
-5.0249043,1.4
124.539314,1.4
89.08458,0.6
-6.232863,1.4
16.895384,0.6
13.175901,-0.2
54.07634,-0.2
22.285742,-0.2
-10.491426,1.4
77.10003,-0.8
73.69849,1.4
8.62409,1.4
48.538803,0.6
26.640163,1.4
136.94014,1.4
32.50357,1.4
81.509766,1.4
23.154942,0.6
78.36505,-0.2
-7.122194,1.4
86.66199,1.4
98.9732,1.4
53.967487,0.6
101.83322,1.4
19.497797,0.6
65.64738,1.4
14.69742,1.4
18.498732,1.4
57.941803,0.6
81.616325,1.4
34.304333,0.6
96.62374,1.4
63.397038,1.4
109.03048,1.4
50.09727,1.4
101.635704,0.6
68.80507,1.4
55.80292,1.4
104.28162,1.4
76.648415,1.4
1.1544772,0.6
105.18588,-0.2
4.822523,1.4
9.127523,1.4
110.91295,1.4
73.977715,0.6
69.34278,1.4
2.0891712,1.4
89.28369,1.4
92.789345,1.4
124.39278,1.4
42.99474,1.4
3.0885224,1.4
100.405464,1.4
94.75604,1.4
131.63487,0.6
103.31097,1.4
23.655106,1.4
101.05127,1.4
89.81307,1.4
132.68819,1.4
23.74536,1.4
-11.8904085,-0.2
103.25046,1.4
9.819069,1.4
42.524418,-1.8
99.11458,0.6
12.103878,1.4
29.491781,0.6
131.53807,1.4
25.369024,1.4
103.94881,1.4
15.927014,1.4
28.40444,0.6
25.913208,1.4
5.9734354,1.4
48.819557,1.4
-3.4803329,1.4
86.25969,-0.2
69.812096,0.6
48.639885,1.4
11.748743,0.6
119.8035,1.4
45.690365,1.4
36.36091,0.6
3.5661058,1.4
122.36186,1.4
99.80018,1.4
39.363445,1.4
123.2533,0.6
11.6420765,1.4
95.26389,1.4
20.451286,0.6
8.88802,1.4
53.807465,1.4
15.778368,1.4
146.03822,0
86.45887,1.4
97.08025,1.4
21.406418,0.6
106.91234,0.6
4.659706,1.4
74.87654,-1
94.01254,0
22.911291,1.4
47.559505,1.4
-3.9977884,0.6
129.49738,0.6
124.07676,1.4
120.52478,1.4
-3.0380092,1.4
117.11805,1.4
72.067116,0.6
18.781845,1.4
97.9144,1.4
90.4267,1.4
-1.611841,0.6
28.943207,-0.2
17.932472,1.4
125.40085,1.4
2.4341762,1.4
36.007988,1.4
109.9586,1.4
45.854824,1.4
37.50347,-0.2
76.19411,1.4
83.08962,1.4
60.271397,1.4
126.96192,1.4
2.6586523,1.4
136.57953,1.4
64.83572,1.4
58.71699,0.6
8.885849,1.4
83.343895,1.4
98.643295,0
92.56416,1.4
67.940155,1.4
110.87634,1.4
100.67859,0.6
26.583178,0.6
52.872414,1.4
25.637749,1.4
23.165249,0.6
131.18654,1.4
-7.7875857,-0.2
122.023636,-0.2
21.277796,1.4
8.277355,0.6
132.02534,1.4
27.587807,0.6
72.90564,0.6
13.332399,1.4
71.63406,1.4
87.79741,1.4
24.139118,1.4
39.254604,1.4
-2.5932772,1.4
120.89846,1.4
123.57132,1.4
146.15862,0.6
11.7477665,1.4
73.63627,0
128.0122,0.6
116.80196,0.6
58.698116,0.6
130.84227,1.4
28.87995,0.6
122.09443,0.6
35.54685,1.4
117.57733,1.4
13.19512,0.6
86.6696,1.4
79.92109,1.4
94.295654,0.6
84.71081,1.4
9.57283,1.4
68.18674,0.6
65.51407,1.4
10.074258,0.6
121.103966,0
61.759117,-1
122.96919,1.4
61.840187,0.6
108.92213,0
93.49009,-0.2
65.14715,1.4
110.676926,0.6
117.315834,1.4
120.89717,1.4
69.23848,1.4
27.229061,-0.2
7.554508,1.4
65.326126,0
0.6554502,0.6
11.657007,1.4
50.322617,1.4
116.45895,-1
33.58878,1.4
105.50703,1.4
14.561275,1.4
94.20026,1.4
126.1559,1.4
96.494354,1.4
1.7712302,1.4
114.59732,0.6
73.34909,0.6
137.14348,1.4
-3.5143719,1.4
74.92764,-0.2
22.394186,0.6
38.78547,1.4
22.485304,1.4
60.534626,-0.2
112.52596,1.4
130.18234,1.4
83.255196,0.6
12.763396,1.4
118.51301,1.4
80.02697,1.4
81.61082,1.4
6.6177797,1.4
54.903175,0.6
82.58768,-0.2
130.58354,0.6
65.932884,1.4
57.89937,0.6
41.243153,1.4
0.09070321,1.4
113.30835,0.6
124.09282,0.6
7.3205843,0.6
68.25147,1.4
106.77637,0.6
88.916466,1.4
85.09677,1.4
55.19637,0.6
60.788494,1.4
17.004213,0.6
103.91108,0.6
40.95789,1.4
12.26588,1.4
82.80937,0.6
93.77691,1.4
83.083534,1.4
66.446884,0.6
-6.171918,1.4
93.867676,1.4
55.20928,1.4
55.352985,1.4
102.226456,1.4
22.115667,0.6
39.325245,1.4
14.837356,0.6
57.094837,1.4
74.27366,1.4
74.7295,-0.2
83.14654,1.4
81.048584,1.4
1.674323,1.4
115.63877,1.4
66.0518,-0.2
29.619795,-0.2
21.807003,1.4
67.05499,1.4
108.50663,-0.2
113.986275,1.4
22.929802,1.4
13.463234,1.4
57.107986,1.4
68.27259,-0.2
108.442314,1.4
41.246586,0.6
66.94471,1.4
6.664428,1.4
130.2831,0.6
67.12924,1.4
38.62923,1.4
-6.2174206,1.4
120.40972,1.4
52.613167,1.4
54.12375,1.4
43.071445,1.4
131.6911,1.4
53.23401,1.4
43.37278,0
97.7413,1.4
104.12764,-0.2
126.5037,1.4
-3.5723789,1.4
116.42176,1.4
59.446926,0.6
142.54451,0
15.711006,1.4
-8.117546,1.4
32.304638,1.4
135.68512,0.6
68.05423,1.4
26.672354,1.4
0.23548882,1.4
-8.13578,1.4
6.6157875,1.4
96.01739,1.4
94.78446,1.4
109.41759,1.4
95.20462,1.4
121.96365,1.4
7.545995,1.4
82.27548,0.6
104.015945,1.4
-10.026322,0.6
17.380838,0.6
15.271912,1.4
18.445074,1.4
45.729336,0.6
57.89438,1.4
53.577362,1.4
16.066792,0.6
34.93613,1.4
8.525341,1.4
99.52666,0.6
106.183815,1.4
62.820675,1.4
78.07138,0.6
-2.242655,-0.2
41.928837,0.6
23.982363,1.4
7.1522465,1.4
156.41948,1.4
52.864227,1.4
125.735,1.4
-5.6594553,0.6
124.68756,1.4
151.78987,1.4
-1.8395449,1.4
140.80815,1.4
41.5924,0.6
103.7157,1.4
120.0249,1.4
60.83593,1.4
102.15394,1.4
78.75754,0.6
16.342463,1.4
79.6705,0.6
1.9572484,-1
135.59096,1.4
1.1033643,-0.2
24.993309,-1.8
70.29867,0.6
83.07131,1.4
30.247345,1.4
35.413982,1.4
52.722885,0
39.453976,0
109.702576,1.4
126.699524,1.4
20.741888,1.4
85.85462,0.6
111.444695,-0.2
119.83004,0.6
127.8243,0.6
51.04094,0.6
44.064518,1.4
47.961704,1.4
11.196722,1.4
23.429047,1.4
113.38391,1.4
83.01833,1.4
148.6526,1.4
93.84881,1.4
28.66994,1.4
102.859,1.4
52.658413,1.4
79.67579,1.4
66.57434,1.4
5.2513204,1.4
15.752328,1.4
-1.1255069,1.4
79.84678,0.6
32.007904,1.4
110.708786,1.4
133.04042,1.4
-5.438356,1.4
157.18619,1.4
5.107511,1.4
82.83628,0.6
22.362366,0.6
137.58627,1.4
40.748783,1.4
128.23557,1.4
66.827095,1.4
6.0291295,1.4
3.028845,1.4
29.28712,1.4
47.49942,-0.2
50.890842,1.4
62.614613,1.4
30.494905,0.6
16.74768,0.6
13.485291,1.4
71.43057,0
37.07489,1.4
33.79263,1.4
22.226591,1.4
70.05334,-0.2
136.58289,0.6
4.6858244,-0.2
144.37558,1.4
108.82821,0.6
30.195717,-0.2
98.71587,-0.2
112.74343,1.4
14.721383,1.4
83.718636,1.4
97.71805,1.4
40.547184,0.6
86.14548,1.4
35.216026,1.4
34.216187,1.4
128.2728,1.4
75.32196,0
76.29264,-1
0.32328779,1.4
110.93067,1.4
70.84215,1.4
0.47443038,1.4
121.30003,0
40.644386,1.4
122.984505,1.4
92.304924,1.4
8.979383,0.6
129.03085,1.4
7.970964,-1
39.76844,0.6
133.15503,1.4
-1.0452734,1.4
123.014275,0
13.223993,-0.2
6.178495,1.4
8.185384,1.4
34.698997,0.6
133.6475,-1.8
12.5596,1.4
80.72005,1.4
76.63582,-0.2
6.0726624,0.6
52.878235,0.6
49.30122,1.4
46.713074,1.4
110.29107,1.4
126.16956,1.4
88.35087,1.4
127.053,1.4
98.96956,0.6
62.123425,1.4
123.12239,1.4
141.62993,1.4
64.798294,1.4
123.30998,1.4
112.02565,-0.2
47.593616,1.4
9.48958,1.4
118.83125,1.4
87.089226,1.4
31.261045,0.6
46.219856,1.4
150.1333,1.4
53.72444,1.4
44.512638,1.4
102.864105,1.4
21.67397,1.4
106.94896,1.4
83.77082,0.6
113.0866,1.4
125.506424,1.4
64.7911,1.4
19.044107,0.6
49.78893,1.4
82.768425,0.6
40.030643,1.4
3.077862,0.6
109.88634,-0.2
44.32873,1.4
13.471929,1.4
-1.5582899,0.6
147.3757,1.4
-4.2992187,1.4
9.875056,1.4
90.86473,1.4
126.26079,1.4
58.075474,1.4
51.397213,1.4
102.117455,0.6
46.456707,0.6
7.3571925,0.6
25.927425,0.6
83.51249,1.4
134.11194,-0.2
58.627205,1.4
18.488926,1.4
24.800575,1.4
84.52727,1.4
115.507065,1.4
77.29878,1.4
73.601006,0.6
3.838001,1.4
13.742191,1.4
47.12221,0.6
58.960297,1.4
8.382635,1.4
121.30515,1.4
134.67264,0
107.447075,1.4
121.06442,-1
95.34639,1.4
13.349451,1.4
138.70747,0.6
3.2630155,1.4
55.362644,-0.2
120.65062,1.4
136.58258,1.4
99.77134,1.4
121.80834,1.4
100.29948,0
16.834385,-1
8.974959,0.6
59.661427,0.6
73.83155,1.4
3.9307961,1.4
126.737236,1.4
23.885815,1.4
121.08971,0.6
3.2556245,1.4
35.970726,0.6
53.982666,1.4
54.317482,1.4
46.596214,-0.2
45.818787,0.6
0.29348207,1.4
29.330881,1.4
2.5951662,1.4
38.84176,1.4
70.15031,1.4
26.034393,-0.2
112.17636,-0.8
6.1932387,0.6
41.24101,1.4
94.22388,-3.4
75.56682,1.4
156.77583,1.4
23.953623,0.6
95.01797,0.6
47.906258,1.4
116.71684,1.4
140.15802,1.4
51.30026,1.4
5.022725,1.4
102.69315,1.4
-4.3678904,-0.2
40.92848,1.4
55.745544,1.4
64.83892,1.4
84.11967,1.4
25.189383,-0.2
63.48878,1.4
14.812699,1.4
28.666903,1.4
123.74853,1.4
45.20227,1.4
41.53913,0.6
133.63203,1.4
2.5033796,1.4
118.00047,1.4
80.49482,-0.2
44.76599,0.6
19.787436,1.4
17.684612,1.4
152.92665,0.6
46.93092,0
1.60841,1.4
11.501971,0.6
6.153273,1.4
96.10971,1.4
152.3463,-0.2
140.14807,1.4
126.56338,0.6
80.39317,0.6
40.003147,1.4
39.062363,1.4
83.860115,1.4
76.04935,1.4
8.07383,-0.2
98.77482,0.6
50.540413,1.4
-4.817452,1.4
125.59698,1.4
92.13997,-0.2
88.02108,1.4
52.665146,1.4
43.828606,0.6
126.58277,1.4
144.02794,0.6
32.023464,-0.8
92.20948,1.4
120.591576,1.4
128.1196,1.4
114.35677,1.4
16.169647,1.4
97.748474,1.4
-6.281616,1.4
33.830624,1.4
116.89143,1.4
136.95479,1.4
122.81525,0.6
0.34677863,-1
112.27016,1.4
31.647942,1.4
48.828026,1.4
121.75143,1.4
121.782776,0
21.227001,1.4
15.073677,0.6
33.83233,0
52.37283,1.4
148.41002,1.4
132.11465,0.6
106.08382,1.4
33.76634,0.6
83.86682,1.4
61.988472,0.6
0.7674364,0.6
0.66693234,1.4
60.685978,0
67.34465,1.4
98.92366,1.4
23.405014,1.4
86.16228,1.4
90.19732,-0.2
5.2365937,1.4
101.34129,1.4
0.94234437,1.4
73.574234,1.4
128.41467,1.4
135.83765,1.4
32.68799,1.4
79.30317,1.4
87.410675,-0.2
-7.5077877,1.4
31.527643,1.4
14.572688,-0.2
116.748314,-0.2
1.9370708,1.4
43.974064,1.4
89.74846,1.4
108.33728,1.4
2.2476156,0.6
63.107563,1.4
46.279884,1.4
54.99517,1.4
22.54652,-1
95.84903,1.4
131.21422,1.4
37.090393,1.4
64.88582,1.4
95.036255,1.4
80.17552,0.6
21.086733,1.4
123.265724,0.6
55.397842,1.4
66.76994,1.4
36.53442,1.4
43.055946,1.4
105.02668,1.4
-7.4075894,0.6
105.9966,0.6
1.1758579,-3.4
120.122406,1.4
123.9026,1.4
106.517204,0.6
34.93936,1.4
81.406265,1.4
81.848,1.4
72.74775,1.4
38.52814,1.4
50.506664,0.6
96.42744,1.4
120.405914,1.4
61.622124,1.4
150.2054,1.4
91.683945,0.6
106.45882,1.4
109.20503,1.4
-14.027325,1.4
70.77392,1.4
90.60722,1.4
127.278404,1.4
66.39536,1.4
129.39432,1.4
1.902679,1.4
87.75775,1.4
31.42931,-0.2
60.178722,-0.2
110.21303,0.6
136.33905,1.4
151.06273,1.4
23.299368,1.4
38.575954,1.4
103.84377,0.6
15.264897,0.6
-0.36261585,0.6
114.476974,0.6
16.518185,1.4
58.968945,1.4
106.31181,0.6
7.3694983,-0.2
118.25113,1.4
18.569195,1.4
20.973194,-0.2
128.65681,1.4
28.235703,1.4
95.27336,-0.2
25.196783,1.4
133.90254,1.4
43.5841,1.4
47.97049,1.4
113.291176,0.6
8.273432,1.4
116.51483,-1
25.721014,0.6
62.05693,0.6
32.116547,1.4
47.83271,-0.2
15.903566,1.4
91.017944,1.4
58.94087,-1
63.40331,1.4
27.738884,0.6
134.51694,1.4
122.64882,0.6
49.988113,1.4
38.136944,0.6
104.36598,1.4
129.06711,1.4
91.668045,-1
52.488655,-0.2
56.42498,0.6
62.597637,0.6
99.67181,1.4
15.060046,1.4
120.642746,1.4
43.5319,1.4
74.537094,1.4
110.973175,-0.2
158.70969,1.4
69.91106,-0.2
85.604645,1.4
126.441315,1.4
24.29877,1.4
66.484474,0.6
-9.420865,1.4
61.412685,0.6
80.240875,1.4
138.33466,0.6
59.48886,-1.6
89.468704,1.4
5.2720556,0.6
64.065765,1.4
15.71967,1.4
85.11475,0.6
103.116066,1.4
39.0258,1.4
46.60212,1.4
132.98807,1.4
136.62112,0.6
8.907254,1.4
34.100323,0.6
0.05720236,1.4
132.18741,-1.6
19.313232,1.4
30.380945,1.4
43.421,1.4
18.605022,1.4
61.280827,1.4
135.3776,1.4
74.01369,0.6
68.62903,1.4
105.19593,1.4
41.907536,0.6
1.291734,1.4
13.583149,-0.2
106.485886,1.4
7.01152,1.4
87.53423,1.4
113.82225,1.4
34.2343,1.4
64.93072,0
118.641754,1.4
85.514366,1.4
63.52508,1.4
72.877014,-0.2
73.285164,1.4
17.051163,0.6
125.64548,0.6
64.767265,1.4
129.47153,0.6
102.47322,0.6
71.12297,0
11.762912,1.4
26.993105,0.6
141.97438,0
138.09067,1.4
121.1458,1.4
127.16926,1.4
58.201744,0.6
56.952377,1.4
101.60613,1.4
28.582912,-0.2
104.72708,1.4
94.807076,0
139.51729,0.6
-1.6088573,1.4
146.34511,1.4
110.90042,1.4
129.82436,-0.2
91.88622,1.4
97.23259,1.4
33.895447,0.6
29.512463,0.6
23.708866,0.6
43.36971,1.4
94.219185,-0.2
-10.239925,0.6
25.457195,1.4
39.598305,0.6
95.35011,1.4
42.075275,1.4
33.05373,0.6
86.476265,1.4
114.2805,1.4
111.60234,1.4
103.04545,1.4
61.91498,1.4
68.45461,1.4
60.618782,1.4
-10.705743,0.6
159.92471,1.4
93.19544,0.6
65.388405,1.4
61.668144,0.6
59.49017,1.4
97.19136,1.4
49.02965,1.4
10.014924,1.4
120.97099,1.4
16.591797,1.4
72.32449,1.4
92.1712,0.6
96.229935,1.4
-3.6218243,1.4
55.178535,1.4
10.038805,1.4
28.78952,0.6
100.36862,1.4
126.79133,1.4
92.03092,1.4
122.73631,0.6
30.908733,1.4
25.070774,0.6
77.45253,1.4
21.61644,-0.2
96.25636,-0.2
113.7478,1.4
116.32535,1.4
54.2782,1.4
60.084373,0.6
-6.315662,0.6
52.073135,1.4
58.036022,1.4
97.827255,1.4
82.32409,-1
47.91064,1.4
10.509926,1.4
47.12662,1.4
46.103085,1.4
115.241486,0.6
71.98637,0.6
95.91383,0.6
89.88885,0.6
17.152054,1.4
27.84356,0.6
44.72991,-0.2
70.782104,1.4
66.542946,1.4
113.54894,1.4
70.23889,1.4
55.625965,1.4
135.23512,1.4
70.42129,0
21.64046,1.4
90.11666,1.4
77.49775,1.4
133.63724,0.6
70.2809,1.4
23.038994,1.4
144.87091,-2.6
16.377932,0.6
89.13961,1.4
93.55913,1.4
56.581264,1.4
10.242068,1.4
145.12605,1.4
14.948518,0.6
28.052738,1.4
14.004694,0.6
-6.3316917,-0.2
16.414474,1.4
125.6784,1.4
2.9071252,0.6
104.76535,1.4
15.252903,1.4
50.986507,1.4
117.826744,-1.6
57.775265,1.4
77.493774,0.6
125.39947,1.4
115.66958,1.4
135.81407,1.4
34.97097,1.4
82.412704,-0.2
86.23556,1.4
114.34626,1.4
122.959854,-0.2
39.365383,1.4
43.886116,1.4
-1.7264181,1.4
24.7697,-0.2
145.79192,1.4
50.44668,1.4
3.1076453,1.4
117.72418,1.4
81.67507,1.4
106.15503,0.6
100.97045,1.4
98.376816,1.4
73.52442,1.4
40.51203,1.4
108.35744,0.6
68.25517,0.6
97.90367,1.4
-4.6496906,1.4
95.69775,1.4
126.83897,1.4
75.764534,-0.2
89.20243,1.4
24.02104,1.4
13.601712,0.6
