,action,reward
7375,1,1.4
7376,2,0.5999999999999999
7377,2,1.4
7378,3,0.5999999999999999
7379,3,1.4
7380,2,0.0
7381,1,-0.20000000000000018
7382,0,1.4
7383,0,1.4
7384,3,1.4
7385,0,1.4
7386,2,1.4
7387,3,1.4
7388,2,0.0
7389,2,0.5999999999999999
7390,1,0.5999999999999999
7391,2,0.0
7392,2,1.4
7393,1,1.4
7394,1,1.4
7395,0,0.5999999999999999
7396,3,1.4
7397,1,1.4
7398,2,1.4
7399,0,-0.20000000000000018
7400,1,1.4
7401,0,-0.20000000000000018
7402,1,1.4
7403,0,1.4
7404,3,1.4
7405,1,-0.20000000000000018
7406,0,-0.20000000000000018
7407,2,1.4
7408,0,0.5999999999999999
7409,2,0.0
7410,0,1.4
7411,0,1.4
7412,1,1.4
7413,2,1.4
7414,3,1.4
7415,1,0.5999999999999999
7416,2,0.0
7417,1,1.4
7418,0,0.5999999999999999
7419,0,0.5999999999999999
7420,3,1.4
7421,0,0.5999999999999999
7422,0,0.5999999999999999
7423,1,1.4
7424,2,1.4
7425,2,0.0
7426,2,0.0
7427,3,1.4
7428,2,0.0
7429,2,0.0
7430,3,0.5999999999999999
7431,0,1.4
7432,2,1.4
7433,1,1.4
7434,2,-0.20000000000000018
7435,2,0.5999999999999999
7436,2,0.0
7437,0,1.4
7438,2,-0.8
7439,3,1.4
7440,3,1.4
7441,2,1.4
7442,1,0.5999999999999999
7443,2,0.0
7444,2,0.0
7445,1,1.4
7446,3,1.4
7447,0,0.5999999999999999
7448,2,1.4
7449,0,0.5999999999999999
7450,2,0.0
7451,1,-0.20000000000000018
7452,2,0.0
7453,1,0.5999999999999999
7454,1,1.4
7455,1,0.5999999999999999
7456,3,1.4
7457,2,0.0
7458,2,1.4
7459,2,0.0
7460,2,0.0
7461,2,0.0
7462,1,1.4
7463,2,0.0
7464,1,1.4
7465,2,1.4
7466,2,1.4
7467,1,-0.20000000000000018
7468,3,1.4
7469,3,1.4
7470,2,0.0
7471,1,1.4
7472,2,0.0
7473,2,0.0
7474,2,1.4
7475,2,1.4
7476,1,1.4
7477,3,1.4
7478,2,1.4
7479,1,0.5999999999999999
7480,2,1.4
7481,0,1.4
7482,2,0.0
7483,0,1.4
7484,3,1.4
7485,2,1.4
7486,2,1.4
7487,0,1.4
7488,2,0.0
7489,2,1.4
7490,0,0.5999999999999999
7491,3,1.4
7492,3,1.4
7493,2,1.4
7494,0,1.4
7495,0,1.4
7496,2,0.5999999999999999
7497,2,-0.20000000000000018
7498,0,0.5999999999999999
7499,1,-1.0000000000000004
7500,3,1.4
7501,1,-0.20000000000000018
7502,2,1.4
7503,0,1.4
7504,2,0.0
7505,2,0.0
7506,2,1.4
7507,2,1.4
7508,3,1.4
7509,0,0.5999999999999999
7510,3,1.4
7511,2,0.5999999999999999
7512,1,1.4
7513,2,1.4
7514,2,0.0
7515,2,0.0
7516,0,1.4
7517,2,0.0
7518,2,1.4
7519,1,-1.0000000000000004
7520,3,1.4
7521,2,1.4
7522,0,1.4
7523,2,1.4
7524,0,1.4
7525,2,1.4
7526,2,0.0
7527,1,1.4
7528,2,1.4
7529,0,1.4
7530,2,0.0
7531,0,0.5999999999999999
7532,2,0.0
7533,0,1.4
7534,3,1.4
7535,2,1.4
7536,2,1.4
7537,2,0.0
7538,2,0.0
7539,3,0.5999999999999999
7540,3,1.4
7541,2,0.0
7542,3,1.4
7543,2,0.0
7544,1,1.4
7545,3,1.4
7546,0,1.4
7547,0,0.5999999999999999
7548,1,1.4
7549,2,1.4
7550,0,1.4
7551,2,0.0
7552,1,1.4
7553,3,1.4
7554,0,-1.0000000000000004
7555,0,1.4
7556,2,0.0
7557,3,0.5999999999999999
7558,2,1.4
7559,0,1.4
7560,1,0.5999999999999999
7561,0,1.4
7562,2,1.4
7563,1,1.4
7564,2,1.4
7565,3,1.4
7566,2,0.0
7567,2,0.0
7568,3,1.4
7569,0,1.4
7570,0,-0.20000000000000018
7571,0,1.4
7572,3,-0.20000000000000018
7573,2,1.4
7574,2,1.4
7575,2,0.5999999999999999
7576,1,0.5999999999999999
7577,2,0.0
7578,3,1.4
7579,2,0.0
7580,2,1.4
7581,2,0.0
7582,2,0.0
7583,3,1.4
7584,0,-1.0000000000000004
7585,0,1.4
7586,2,0.5999999999999999
7587,1,0.5999999999999999
7588,2,1.4
7589,2,0.0
7590,2,0.0
7591,1,1.4
7592,0,1.4
7593,2,0.0
7594,1,1.4
7595,3,1.4
7596,1,1.4
7597,1,0.5999999999999999
7598,2,1.4
7599,2,1.4
7600,1,-1.8000000000000003
7601,0,1.4
7602,2,0.5999999999999999
7603,2,1.4
7604,2,1.4
7605,1,1.4
7606,0,1.4
7607,1,1.4
7608,1,1.4
7609,0,1.4
7610,0,-0.20000000000000018
7611,2,0.0
7612,2,1.4
7613,2,0.0
7614,2,0.0
7615,1,-1.8000000000000003
7616,0,1.4
7617,3,1.4
7618,0,1.4
7619,2,0.0
7620,1,1.4
7621,2,0.0
7622,2,0.0
7623,0,1.4
7624,2,1.4
7625,1,1.4
7626,2,0.5999999999999999
7627,0,1.4
7628,0,0.5999999999999999
7629,3,1.4
7630,0,-0.20000000000000018
7631,1,0.5999999999999999
7632,2,0.0
7633,2,1.4
7634,1,-0.8
7635,3,-0.20000000000000018
7636,3,1.4
7637,0,1.4
7638,3,1.4
7639,2,0.0
7640,0,1.4
7641,1,0.5999999999999999
7642,2,1.4
7643,3,1.4
7644,0,1.4
7645,1,0.5999999999999999
7646,0,1.4
7647,2,0.5999999999999999
7648,2,0.5999999999999999
7649,1,0.5999999999999999
7650,1,-2.6
7651,2,0.0
7652,0,1.4
7653,0,1.4
7654,0,1.4
7655,2,1.4
7656,2,0.5999999999999999
7657,2,0.5999999999999999
7658,1,0.0
7659,3,1.4
7660,2,0.0
7661,3,1.4
7662,2,0.0
7663,1,-0.8
7664,2,1.4
7665,1,1.4
7666,3,1.4
7667,2,1.4
7668,3,0.5999999999999999
7669,3,1.4
7670,2,1.4
7671,2,0.0
7672,0,1.4
7673,2,1.4
7674,2,0.0
7675,3,1.4
7676,0,0.5999999999999999
7677,0,0.5999999999999999
7678,1,-0.20000000000000018
7679,0,-0.20000000000000018
7680,3,1.4
7681,2,0.0
7682,1,1.4
7683,0,1.4
7684,1,0.5999999999999999
7685,3,1.4
7686,0,0.5999999999999999
7687,2,1.4
7688,3,1.4
7689,2,1.4
7690,0,0.5999999999999999
7691,1,1.4
7692,3,1.4
7693,1,0.5999999999999999
7694,2,0.0
7695,1,-0.20000000000000018
7696,2,1.4
7697,3,1.4
7698,2,1.4
7699,3,-0.20000000000000018
7700,0,1.4
7701,2,1.4
7702,2,0.0
7703,1,1.4
7704,2,1.4
7705,0,0.5999999999999999
7706,3,1.4
7707,2,0.0
7708,1,-1.8000000000000003
7709,0,1.4
7710,2,1.4
7711,2,-4.0
7712,0,1.4
7713,0,1.4
7714,2,1.4
7715,3,1.4
7716,0,1.4
7717,2,1.4
7718,1,-0.20000000000000018
7719,0,1.4
7720,2,0.0
7721,1,1.4
7722,2,0.0
7723,3,1.4
7724,2,0.0
7725,3,1.4
7726,2,1.4
7727,1,1.4
7728,1,0.5999999999999999
7729,3,-0.20000000000000018
7730,3,1.4
7731,3,1.4
7732,1,1.4
7733,0,1.4
7734,0,1.4
7735,2,0.0
7736,2,0.0
7737,3,1.4
7738,0,0.5999999999999999
7739,0,-1.0000000000000004
7740,3,0.5999999999999999
7741,2,1.4
7742,2,0.0
7743,2,1.4
7744,2,1.4
7745,3,1.4
7746,0,1.4
7747,3,1.4
7748,3,1.4
7749,2,1.4
7750,0,1.4
7751,3,1.4
7752,2,0.5999999999999999
7753,3,0.5999999999999999
7754,3,1.4
7755,0,0.5999999999999999
7756,2,0.0
7757,2,1.4
7758,0,0.5999999999999999
7759,0,0.5999999999999999
7760,1,-0.20000000000000018
7761,3,0.5999999999999999
7762,1,0.5999999999999999
7763,2,0.0
7764,2,0.5999999999999999
7765,0,-0.20000000000000018
7766,2,0.0
7767,1,1.4
7768,1,1.4
7769,2,0.0
7770,0,1.4
7771,2,1.4
7772,2,0.0
7773,3,1.4
7774,3,1.4
7775,2,0.0
7776,2,1.4
7777,0,1.4
7778,1,0.5999999999999999
7779,3,-1.6
7780,3,1.4
7781,2,0.0
7782,3,1.4
7783,1,-1.0000000000000004
7784,3,0.5999999999999999
7785,2,0.0
7786,0,0.5999999999999999
7787,3,0.5999999999999999
7788,2,1.4
7789,0,1.4
7790,2,0.0
7791,0,0.5999999999999999
7792,2,0.0
7793,2,1.4
7794,1,1.4
7795,0,0.5999999999999999
7796,0,1.4
7797,0,1.4
7798,0,1.4
7799,1,1.4
7800,0,1.4
7801,2,0.0
7802,3,1.4
7803,2,0.0
7804,2,0.0
7805,0,0.5999999999999999
7806,3,0.5999999999999999
7807,3,-0.20000000000000018
7808,2,1.4
7809,2,1.4
7810,2,1.4
7811,1,1.4
7812,0,1.4
7813,3,1.4
7814,1,1.4
7815,2,0.0
7816,0,1.4
7817,1,1.4
7818,2,0.0
7819,0,1.4
7820,2,0.0
7821,3,1.4
7822,0,0.5999999999999999
7823,0,0.5999999999999999
7824,2,1.4
7825,2,0.0
7826,2,1.4
7827,2,0.0
7828,1,1.4
7829,0,0.5999999999999999
7830,2,0.0
7831,2,0.5999999999999999
7832,0,1.4
7833,2,0.0
7834,2,0.5999999999999999
7835,0,0.5999999999999999
7836,3,1.4
7837,3,-2.4000000000000004
7838,2,0.5999999999999999
7839,2,1.4
7840,0,0.5999999999999999
7841,0,0.5999999999999999
7842,2,0.0
7843,2,0.0
7844,2,1.4
7845,1,-0.20000000000000018
7846,1,1.4
7847,0,1.4
7848,1,1.4
7849,1,1.4
7850,3,-0.8
7851,2,1.4
7852,3,0.5999999999999999
7853,0,0.5999999999999999
7854,3,1.4
7855,2,0.0
7856,0,1.4
7857,2,0.5999999999999999
7858,2,0.0
7859,3,1.4
7860,2,0.0
7861,3,-0.20000000000000018
7862,2,0.0
7863,2,0.0
7864,1,1.4
7865,3,-0.20000000000000018
7866,3,1.4
7867,2,1.4
7868,3,1.4
7869,1,1.4
7870,0,1.4
7871,2,1.4
7872,1,0.5999999999999999
7873,1,1.4
7874,3,1.4
7875,3,1.4
7876,0,0.5999999999999999
7877,0,1.4
7878,0,1.4
7879,0,0.5999999999999999
7880,3,1.4
7881,2,0.0
7882,3,1.4
7883,1,0.5999999999999999
7884,2,1.4
7885,2,0.0
7886,1,1.4
7887,0,1.4
7888,0,1.4
7889,0,1.4
7890,0,1.4
7891,1,1.4
7892,1,1.4
7893,0,1.4
7894,1,1.4
7895,0,1.4
7896,2,0.5999999999999999
7897,2,0.0
7898,0,1.4
7899,1,1.4
7900,1,0.5999999999999999
7901,2,0.0
7902,1,-0.8
7903,2,0.5999999999999999
7904,0,1.4
7905,2,0.0
7906,0,1.4
7907,0,0.5999999999999999
7908,0,1.4
7909,0,0.5999999999999999
7910,3,1.4
7911,1,-1.0000000000000004
7912,2,-0.20000000000000018
7913,1,0.5999999999999999
7914,1,1.4
7915,0,1.4
7916,2,0.0
7917,2,1.4
7918,1,-1.0000000000000004
7919,3,1.4
7920,3,1.4
7921,0,1.4
7922,0,-1.8000000000000003
7923,3,1.4
7924,0,1.4
7925,0,0.5999999999999999
7926,0,1.4
7927,2,1.4
7928,0,-0.20000000000000018
7929,3,-0.20000000000000018
7930,1,0.5999999999999999
7931,0,0.5999999999999999
7932,2,0.0
7933,3,0.5999999999999999
7934,0,1.4
7935,2,0.0
7936,0,1.4
7937,2,-0.8
7938,1,-1.0000000000000004
7939,2,0.0
7940,0,1.4
7941,2,0.5999999999999999
7942,2,1.4
7943,2,-1.0000000000000004
7944,3,1.4
7945,2,0.0
7946,0,1.4
7947,2,1.4
7948,1,1.4
7949,2,0.0
7950,0,-0.20000000000000018
7951,2,0.0
7952,2,0.0
7953,0,1.4
7954,2,1.4
7955,1,-0.20000000000000018
7956,0,1.4
7957,2,0.0
7958,3,1.4
7959,1,1.4
7960,2,0.0
7961,0,1.4
7962,1,0.5999999999999999
7963,0,0.5999999999999999
7964,2,1.4
7965,3,1.4
7966,2,0.0
7967,2,0.0
7968,1,1.4
7969,2,1.4
7970,3,0.5999999999999999
7971,3,1.4
7972,2,1.4
7973,2,1.4
7974,2,0.5999999999999999
7975,2,0.0
7976,2,1.4
7977,1,1.4
7978,0,1.4
7979,3,1.4
7980,0,1.4
7981,0,1.4
7982,3,1.4
7983,1,1.4
7984,1,1.4
7985,2,-0.20000000000000018
7986,0,1.4
7987,2,1.4
7988,1,-2.6
7989,1,1.4
7990,0,-0.20000000000000018
7991,0,1.4
7992,1,1.4
7993,1,1.4
7994,3,1.4
7995,0,1.4
7996,0,-1.0000000000000004
7997,0,0.5999999999999999
7998,3,0.5999999999999999
7999,0,0.5999999999999999
8000,2,1.4
8001,2,0.5999999999999999
8002,1,1.4
8003,0,0.5999999999999999
8004,1,1.4
8005,3,1.4
8006,2,1.4
8007,0,-1.0000000000000004
8008,0,-0.20000000000000018
8009,2,0.0
8010,1,1.4
8011,3,-0.8
8012,2,1.4
8013,1,-0.20000000000000018
8014,2,0.0
8015,2,1.4
8016,1,1.4
8017,3,1.4
8018,0,0.5999999999999999
8019,1,1.4
8020,0,0.5999999999999999
8021,1,1.4
8022,1,-0.8
8023,1,1.4
8024,2,0.0
8025,3,1.4
8026,1,-0.8
8027,3,1.4
8028,0,1.4
8029,3,1.4
8030,0,1.4
8031,3,1.4
8032,1,1.4
8033,1,1.4
8034,2,0.0
8035,3,1.4
8036,0,1.4
8037,1,1.4
8038,0,-0.20000000000000018
8039,2,-0.20000000000000018
8040,2,0.5999999999999999
8041,2,1.4
8042,1,1.4
8043,2,0.0
8044,1,1.4
8045,1,1.4
8046,3,1.4
8047,1,-0.20000000000000018
8048,1,1.4
8049,3,0.5999999999999999
8050,2,0.0
8051,2,-0.20000000000000018
8052,2,0.0
8053,3,1.4
8054,1,0.5999999999999999
8055,2,1.4
8056,1,1.4
8057,1,1.4
8058,1,1.4
8059,2,1.4
8060,2,0.0
8061,1,1.4
8062,2,0.5999999999999999
8063,0,0.5999999999999999
8064,0,1.4
8065,2,1.4
8066,2,1.4
8067,2,0.0
8068,3,1.4
8069,2,0.0
8070,3,1.4
8071,1,0.5999999999999999
8072,1,1.4
8073,2,1.4
8074,1,1.4
8075,1,0.5999999999999999
8076,0,0.5999999999999999
8077,1,1.4
8078,1,-1.6
8079,2,0.5999999999999999
8080,2,0.5999999999999999
8081,2,0.0
8082,3,1.4
8083,1,1.4
8084,1,1.4
8085,2,1.4
8086,0,1.4
8087,1,1.4
8088,2,0.0
8089,3,1.4
8090,2,0.0
8091,2,1.4
8092,1,1.4
8093,1,1.4
8094,3,1.4
8095,1,1.4
8096,0,1.4
8097,3,1.4
8098,1,0.5999999999999999
8099,0,1.4
8100,1,1.4
8101,1,1.4
8102,3,-1.6
8103,3,1.4
8104,3,1.4
8105,0,-1.0000000000000004
8106,2,0.0
8107,2,0.0
8108,2,1.4
8109,2,1.4
8110,2,0.0
8111,2,0.0
8112,2,1.4
8113,2,0.0
8114,2,1.4
8115,1,1.4
8116,0,0.5999999999999999
8117,1,-0.8
8118,0,0.5999999999999999
8119,2,1.4
8120,0,1.4
8121,2,1.4
8122,2,0.0
8123,0,0.5999999999999999
8124,3,1.4
8125,2,1.4
8126,3,1.4
8127,1,-0.8
8128,2,0.0
8129,3,1.4
8130,2,0.5999999999999999
8131,0,0.5999999999999999
8132,0,1.4
8133,1,1.4
8134,2,0.5999999999999999
8135,1,0.5999999999999999
8136,0,-0.20000000000000018
8137,2,1.4
8138,1,0.5999999999999999
8139,3,1.4
8140,0,-1.0000000000000004
8141,1,-0.8
8142,1,0.5999999999999999
8143,1,1.4
8144,1,1.4
8145,1,0.5999999999999999
8146,0,1.4
8147,2,1.4
8148,2,0.0
8149,3,1.4
8150,2,0.0
8151,2,0.0
8152,1,0.5999999999999999
8153,1,1.4
8154,2,1.4
8155,0,-2.6
8156,1,-0.20000000000000018
8157,1,0.0
8158,1,1.4
8159,2,1.4
8160,1,1.4
8161,0,1.4
8162,2,1.4
8163,2,1.4
8164,3,1.4
8165,1,0.5999999999999999
8166,2,0.0
8167,3,1.4
8168,1,1.4
8169,2,1.4
8170,3,1.4
8171,2,0.0
8172,2,0.5999999999999999
8173,2,0.5999999999999999
8174,3,1.4
8175,3,1.4
8176,1,1.4
8177,0,1.4
8178,2,0.0
8179,3,1.4
8180,1,0.5999999999999999
8181,2,0.0
8182,3,1.4
8183,2,1.4
8184,2,0.0
8185,0,1.4
8186,2,1.4
8187,2,1.4
8188,2,0.0
8189,0,1.4
8190,1,1.4
8191,3,1.4
8192,0,0.5999999999999999
8193,2,0.5999999999999999
8194,1,0.5999999999999999
8195,3,1.4
8196,1,1.4
8197,3,0.5999999999999999
8198,2,0.0
8199,2,1.4
8200,2,0.5999999999999999
8201,0,0.5999999999999999
8202,2,1.4
8203,2,-0.20000000000000018
8204,2,1.4
8205,0,1.4
8206,1,1.4
8207,1,1.4
8208,2,0.0
8209,0,1.4
8210,2,1.4
8211,1,1.4
8212,1,0.5999999999999999
8213,1,1.4
8214,0,1.4
8215,0,1.4
8216,0,0.5999999999999999
8217,3,1.4
8218,2,1.4
8219,1,0.5999999999999999
8220,0,-0.20000000000000018
8221,0,1.4
8222,2,1.4
8223,2,-0.20000000000000018
8224,2,1.4
8225,1,1.4
8226,2,1.4
8227,0,0.5999999999999999
8228,2,1.4
8229,0,0.5999999999999999
8230,3,1.4
8231,0,0.5999999999999999
8232,0,1.4
8233,3,1.4
8234,0,1.4
8235,3,1.4
8236,1,1.4
8237,2,0.0
8238,3,1.4
8239,2,1.4
8240,3,1.4
8241,0,-1.0000000000000004
8242,0,0.5999999999999999
8243,3,1.4
8244,3,1.4
8245,3,0.5999999999999999
8246,2,0.0
8247,1,0.5999999999999999
8248,1,0.5999999999999999
8249,2,0.0
8250,2,1.4
8251,3,1.4
8252,2,1.4
8253,2,1.4
8254,3,1.4
8255,2,0.0
8256,3,1.4
8257,3,1.4
8258,3,0.5999999999999999
8259,0,0.5999999999999999
8260,1,1.4
8261,2,0.0
8262,3,-0.8
8263,0,1.4
8264,1,1.4
8265,0,1.4
8266,2,1.4
8267,0,1.4
8268,0,1.4
8269,1,1.4
8270,0,1.4
8271,2,1.4
8272,2,1.4
8273,1,-1.0000000000000004
8274,3,1.4
8275,2,1.4
8276,0,1.4
8277,1,0.5999999999999999
8278,3,1.4
8279,2,1.4
8280,2,1.4
8281,1,1.4
8282,2,1.4
8283,2,0.0
8284,0,1.4
8285,2,1.4
8286,2,0.0
8287,2,0.0
8288,2,1.4
8289,3,1.4
8290,1,1.4
8291,1,0.5999999999999999
8292,1,-0.20000000000000018
8293,3,1.4
8294,0,-0.20000000000000018
8295,2,1.4
8296,1,1.4
8297,1,1.4
8298,2,1.4
8299,0,0.5999999999999999
8300,3,1.4
8301,1,1.4
8302,1,0.5999999999999999
8303,0,1.4
8304,3,0.5999999999999999
8305,3,1.4
8306,2,-1.0000000000000004
8307,2,0.0
8308,3,1.4
8309,2,1.4
8310,2,1.4
8311,3,0.5999999999999999
8312,2,0.0
8313,2,1.4
8314,3,1.4
8315,1,0.5999999999999999
8316,0,1.4
8317,2,0.0
8318,3,1.4
8319,1,1.4
8320,0,1.4
8321,1,1.4
8322,0,0.5999999999999999
8323,2,1.4
8324,3,1.4
8325,2,1.4
8326,3,1.4
8327,1,0.5999999999999999
8328,3,1.4
8329,2,1.4
8330,1,1.4
8331,2,1.4
8332,0,0.5999999999999999
8333,0,1.4
8334,1,1.4
8335,2,1.4
8336,2,1.4
8337,3,1.4
8338,3,1.4
8339,2,0.5999999999999999
8340,1,1.4
8341,1,1.4
8342,0,0.5999999999999999
8343,1,1.4
8344,2,1.4
8345,1,1.4
8346,2,1.4
8347,0,1.4
8348,3,1.4
8349,3,1.4
8350,2,1.4
8351,2,0.0
8352,0,-1.8000000000000003
8353,0,0.5999999999999999
8354,2,1.4
8355,1,0.5999999999999999
8356,3,1.4
8357,2,1.4
8358,2,0.0
8359,0,1.4
8360,1,0.5999999999999999
8361,3,1.4
8362,2,0.5999999999999999
8363,2,0.0
8364,1,1.4
8365,2,0.0
8366,0,0.5999999999999999
8367,0,1.4
8368,1,0.5999999999999999
8369,3,1.4
8370,0,1.4
8371,1,-0.20000000000000018
8372,0,1.4
8373,1,1.4
8374,2,0.0
8375,2,1.4
8376,3,1.4
8377,3,1.4
8378,3,1.4
8379,3,1.4
8380,0,1.4
8381,2,0.0
8382,2,0.0
8383,1,1.4
8384,3,1.4
8385,0,1.4
8386,0,0.5999999999999999
8387,1,-0.8
8388,2,0.0
8389,2,0.0
8390,2,0.0
8391,2,0.0
8392,2,0.5999999999999999
8393,0,0.5999999999999999
8394,2,0.5999999999999999
8395,2,1.4
8396,1,1.4
8397,3,1.4
8398,2,1.4
8399,0,0.5999999999999999
8400,3,1.4
8401,0,1.4
8402,0,1.4
8403,2,0.0
8404,0,-0.20000000000000018
8405,1,1.4
8406,2,0.5999999999999999
8407,1,1.4
8408,3,1.4
8409,0,1.4
8410,3,1.4
8411,1,-0.20000000000000018
8412,0,1.4
8413,3,1.4
8414,1,1.4
8415,3,1.4
8416,1,1.4
8417,1,1.4
8418,2,1.4
8419,3,1.4
8420,3,0.5999999999999999
8421,1,1.4
8422,2,0.0
8423,2,0.0
8424,1,1.4
8425,1,1.4
8426,3,1.4
8427,3,1.4
8428,2,0.5999999999999999
8429,2,1.4
8430,2,1.4
8431,0,1.4
8432,2,0.0
8433,3,1.4
8434,0,1.4
8435,1,0.5999999999999999
8436,0,1.4
8437,0,0.5999999999999999
8438,1,-0.8
8439,2,0.0
8440,2,1.4
8441,0,1.4
8442,3,-0.8
8443,2,1.4
8444,0,1.4
8445,2,0.0
8446,2,-0.8
8447,3,0.5999999999999999
8448,1,1.4
8449,2,0.0
8450,1,0.5999999999999999
8451,1,-1.6
8452,0,0.5999999999999999
8453,3,1.4
8454,3,-0.20000000000000018
8455,0,0.5999999999999999
8456,0,1.4
8457,0,1.4
8458,0,0.5999999999999999
8459,1,1.4
8460,3,1.4
8461,1,0.5999999999999999
8462,0,1.4
8463,2,0.0
8464,0,0.5999999999999999
8465,1,1.4
8466,0,-1.0000000000000004
8467,1,1.4
8468,0,-1.0000000000000004
8469,3,1.4
8470,1,0.5999999999999999
8471,0,0.5999999999999999
8472,1,-0.20000000000000018
8473,0,1.4
8474,3,1.4
8475,2,1.4
8476,2,0.0
8477,2,1.4
8478,3,1.4
8479,0,1.4
8480,2,0.0
8481,2,0.0
8482,2,0.0
8483,2,1.4
8484,0,-1.0000000000000004
8485,2,0.0
8486,1,0.5999999999999999
8487,1,1.4
8488,1,1.4
8489,1,1.4
8490,1,1.4
8491,1,1.4
8492,2,1.4
8493,1,0.5999999999999999
8494,2,1.4
8495,1,0.5999999999999999
8496,0,-0.20000000000000018
8497,0,0.5999999999999999
8498,1,1.4
8499,0,1.4
8500,3,1.4
8501,0,1.4
8502,2,0.0
8503,3,1.4
8504,3,1.4
8505,0,1.4
8506,0,1.4
8507,3,1.4
8508,1,1.4
8509,2,0.5999999999999999
8510,3,1.4
8511,1,0.5999999999999999
8512,2,1.4
8513,2,0.0
8514,1,1.4
8515,1,1.4
8516,0,0.5999999999999999
8517,3,1.4
8518,0,0.5999999999999999
8519,3,1.4
8520,0,0.5999999999999999
8521,3,1.4
8522,0,1.4
8523,3,0.5999999999999999
8524,2,1.4
8525,2,0.5999999999999999
8526,2,0.0
8527,3,1.4
8528,1,-2.4000000000000004
8529,2,0.0
8530,0,1.4
8531,2,-0.20000000000000018
8532,0,0.5999999999999999
8533,1,1.4
8534,0,1.4
8535,0,1.4
8536,2,0.0
8537,3,1.4
8538,2,0.0
8539,2,1.4
8540,0,0.5999999999999999
8541,0,1.4
8542,0,1.4
8543,3,1.4
8544,1,1.4
8545,3,1.4
8546,0,0.5999999999999999
8547,1,1.4
8548,1,-0.20000000000000018
8549,0,-0.20000000000000018
8550,1,1.4
8551,1,1.4
8552,2,1.4
8553,2,0.0
8554,0,1.4
8555,2,0.0
8556,2,0.0
8557,0,-0.20000000000000018
8558,1,1.4
8559,2,1.4
8560,0,1.4
8561,2,0.0
8562,0,0.5999999999999999
8563,3,1.4
8564,3,1.4
8565,1,1.4
8566,3,1.4
8567,3,1.4
8568,3,1.4
8569,1,1.4
8570,1,1.4
8571,0,1.4
8572,3,1.4
8573,1,1.4
8574,1,-0.20000000000000018
8575,1,1.4
8576,0,1.4
8577,0,1.4
8578,3,-0.20000000000000018
8579,3,1.4
8580,0,0.5999999999999999
8581,1,1.4
8582,1,1.4
8583,3,0.5999999999999999
8584,1,1.4
8585,1,1.4
8586,1,1.4
8587,0,1.4
8588,3,1.4
8589,0,1.4
8590,2,1.4
8591,0,1.4
8592,3,0.5999999999999999
8593,0,1.4
8594,2,1.4
8595,0,0.5999999999999999
8596,2,1.4
8597,2,1.4
8598,0,0.5999999999999999
8599,0,1.4
8600,3,1.4
8601,0,0.5999999999999999
8602,0,1.4
8603,0,1.4
8604,1,1.4
8605,0,1.4
8606,0,1.4
8607,1,0.5999999999999999
8608,2,0.0
8609,3,1.4
8610,2,1.4
8611,0,-0.20000000000000018
8612,3,1.4
8613,2,0.0
8614,0,1.4
8615,3,1.4
8616,0,1.4
8617,0,1.4
8618,1,0.5999999999999999
8619,1,1.4
8620,0,1.4
8621,3,1.4
8622,0,1.4
8623,2,0.0
8624,3,1.4
8625,0,1.4
8626,1,1.4
8627,0,1.4
8628,2,1.4
8629,1,1.4
8630,3,1.4
8631,1,-1.0000000000000004
8632,0,1.4
8633,0,-0.20000000000000018
8634,2,0.0
8635,0,0.5999999999999999
8636,1,1.4
8637,3,1.4
8638,3,0.5999999999999999
8639,0,-0.20000000000000018
8640,1,1.4
8641,1,1.4
8642,2,1.4
8643,2,1.4
8644,3,1.4
8645,3,1.4
8646,3,1.4
8647,1,0.5999999999999999
8648,2,-0.20000000000000018
8649,0,1.4
8650,2,1.4
8651,2,1.4
8652,1,-1.8000000000000003
8653,3,1.4
8654,2,1.4
8655,2,1.4
8656,1,1.4
8657,1,1.4
8658,0,1.4
8659,1,1.4
8660,2,0.5999999999999999
8661,1,1.4
8662,0,1.4
8663,0,1.4
8664,0,1.4
8665,0,0.5999999999999999
8666,3,1.4
8667,0,1.4
8668,2,1.4
8669,1,1.4
8670,2,0.0
8671,1,1.4
8672,2,1.4
8673,0,1.4
8674,2,0.0
8675,2,0.0
8676,2,0.0
8677,3,1.4
8678,3,0.5999999999999999
8679,2,1.4
8680,3,1.4
8681,3,1.4
8682,2,0.0
8683,2,1.4
8684,1,0.5999999999999999
8685,0,0.5999999999999999
8686,2,0.0
8687,1,1.4
8688,2,1.4
8689,2,0.5999999999999999
8690,1,1.4
8691,1,-0.20000000000000018
8692,0,0.5999999999999999
8693,0,-0.20000000000000018
8694,3,1.4
8695,2,1.4
8696,1,-0.20000000000000018
8697,3,1.4
8698,1,1.4
8699,0,1.4
8700,2,1.4
8701,0,1.4
8702,1,0.5999999999999999
8703,2,0.0
8704,2,1.4
8705,0,1.4
8706,3,1.4
8707,2,0.0
8708,3,-1.0000000000000004
8709,0,1.4
8710,2,1.4
8711,1,1.4
8712,3,1.4
8713,1,-0.20000000000000018
8714,0,1.4
8715,2,1.4
8716,3,1.4
8717,0,0.5999999999999999
8718,0,1.4
8719,0,-1.0000000000000004
8720,2,1.4
8721,0,1.4
8722,0,1.4
8723,1,1.4
8724,1,0.5999999999999999
8725,2,1.4
8726,0,1.4
8727,3,0.5999999999999999
8728,1,-3.2
8729,3,1.4
8730,2,1.4
8731,1,-0.20000000000000018
8732,2,0.5999999999999999
